timestamp,Node 4,Node 5,Node 6,Node 7
0.01,,1.0418181223227019,,
0.02,,1.0416338128152332,,
0.03,,1.041864194605036,,
0.04,,1.0340720477800374,,
0.05,,1.0450090908695484,,
0.060000000000000005,,1.0300529112623291,,
0.07,,1.0260648127676926,,
0.08,,1.0336232389028412,,
0.09,,1.048402594426397,,
0.09999999999999999,,1.048402594426397,,
0.10999999999999999,,1.052606289169887,,
0.11999999999999998,,1.052788677750668,,
0.12999999999999998,,1.052606289169887,,
0.13999999999999999,,1.048616231039745,,
0.15,,1.0566569925950426,,
0.16,,1.033149553549727,,
0.17,,1.0329482078013397,,
0.18000000000000002,,1.0369406926145777,,
0.19000000000000003,,1.0370578575952258,,
0.20000000000000004,,1.0336232389028412,,
0.21000000000000005,,1.0378289839853192,,
0.22000000000000006,,1.0452387287122498,,
0.23000000000000007,,1.0376131263626152,,
0.24000000000000007,,1.0563692536229932,,
0.25000000000000006,,1.0521957992693185,,
0.26000000000000006,,1.0489976167751764,,
0.2700000000000001,,1.0609637128573248,,
0.2800000000000001,,1.0414033800598113,,
0.2900000000000001,,1.0414033800598113,,
0.3000000000000001,,1.0370578575952258,,
0.3100000000000001,,1.0414648337798065,,
0.3200000000000001,,1.0414648337798065,,
0.3300000000000001,,1.0374280697956846,,
0.34000000000000014,,1.0332671484180653,,
0.35000000000000014,,1.0410499507708553,,
0.36000000000000015,,1.0446262489522269,,
0.37000000000000016,,1.0416338128152332,,
0.38000000000000017,,1.0418181223227019,,
0.3900000000000002,,1.0445956155374192,,
0.4000000000000002,,1.0338244531834213,,
0.4100000000000002,,1.0489976167751764,,
0.4200000000000002,,1.0607525630419188,,
0.4300000000000002,,1.0338244531834213,,
0.4400000000000002,,1.0525758880004805,,
0.45000000000000023,,1.0605866301250455,,
0.46000000000000024,,1.0416338128152332,,
0.47000000000000025,,1.0374743370320059,,
0.48000000000000026,,1.033654197495468,,
0.49000000000000027,,1.0338863573913721,,
0.5000000000000002,,1.0414648337798065,,
0.5100000000000002,,1.0412497298919219,,
0.5200000000000002,,1.0414648337798065,,
0.5300000000000002,,1.0442432666768793,,
0.5400000000000003,,1.0332361782283856,,
0.5500000000000003,,1.048387333002455,,
0.5600000000000003,,1.0605564577145339,,
0.5700000000000003,,1.0445956155374192,,
0.5800000000000003,,1.038029383013795,,
