1.3941e+15,5,3.3021e+09,2.5656e+09,1039,-50,58
1.3941e+15,5,3.3021e+09,2.5656e+09,1039,-46,58
1.3941e+15,5,3.3021e+09,2.5656e+09,1039,-46,62
1.3941e+15,5,3.3021e+09,2.5656e+09,1031,-50,62
1.3941e+15,5,3.3021e+09,2.5656e+09,1042,-58,54
1.3941e+15,5,3.3021e+09,2.5656e+09,1027,-58,54
1.3941e+15,5,3.3021e+09,2.5656e+09,1023,-54,58
1.3941e+15,5,3.3021e+09,2.5656e+09,1031,-50,54
1.3941e+15,5,3.3021e+09,2.5656e+09,1046,-46,54
1.3941e+15,5,3.3021e+09,2.5656e+09,1046,-46,54
1.3941e+15,5,3.3021e+09,2.5656e+09,1050,-46,58
1.3941e+15,5,3.3021e+09,2.5656e+09,1050,-50,58
1.3941e+15,5,3.3021e+09,2.5656e+09,1050,-46,58
1.3941e+15,5,3.3021e+09,2.5656e+09,1046,-46,58
1.3941e+15,5,3.3021e+09,2.5656e+09,1054,-42,62
1.3941e+15,5,3.3021e+09,2.5656e+09,1031,-39,54
1.3941e+15,5,3.3021e+09,2.5656e+09,1031,-39,50
1.3941e+15,5,3.3021e+09,2.5656e+09,1035,-39,50
1.3941e+15,5,3.3021e+09,2.5656e+09,1035,-42,50
1.3941e+15,5,3.3021e+09,2.5656e+09,1031,-54,50
1.3941e+15,5,3.3021e+09,2.5656e+09,1035,-58,50
1.3941e+15,5,3.3021e+09,2.5656e+09,1042,-54,62
1.3941e+15,5,3.3021e+09,2.5656e+09,1035,-50,54
1.3941e+15,5,3.3021e+09,2.5656e+09,1054,-50,50
1.3941e+15,5,3.3021e+09,2.5656e+09,1050,-50,46
1.3941e+15,5,3.3021e+09,2.5656e+09,1046,-58,54
1.3941e+15,5,3.3021e+09,2.5656e+09,1058,-58,54
1.3941e+15,5,3.3021e+09,2.5656e+09,1039,-50,50
1.3941e+15,5,3.3021e+09,2.5656e+09,1039,-50,50
1.3941e+15,5,3.3021e+09,2.5656e+09,1035,-42,50
1.3941e+15,5,3.3021e+09,2.5656e+09,1039,-42,58
1.3941e+15,5,3.3021e+09,2.5656e+09,1039,-42,58
1.3941e+15,5,3.3021e+09,2.5656e+09,1035,-46,54
1.3941e+15,5,3.3021e+09,2.5656e+09,1031,-42,54
1.3941e+15,5,3.3021e+09,2.5656e+09,1039,-42,50
1.3941e+15,5,3.3021e+09,2.5656e+09,1042,-46,58
1.3941e+15,5,3.3021e+09,2.5656e+09,1039,-46,58
1.3941e+15,5,3.3021e+09,2.5656e+09,1039,-50,58
1.3941e+15,5,3.3021e+09,2.5656e+09,1042,-50,54
1.3941e+15,5,3.3021e+09,2.5656e+09,1031,-54,54
1.3941e+15,5,3.3022e+09,2.5656e+09,1046,-54,58
1.3941e+15,5,3.3022e+09,2.5656e+09,1058,-54,54
1.3941e+15,5,3.3022e+09,2.5656e+09,1031,-54,54
1.3941e+15,5,3.3022e+09,2.5656e+09,1050,-50,54
1.3941e+15,5,3.3022e+09,2.5656e+09,1058,-46,58
1.3941e+15,5,3.3022e+09,2.5656e+09,1039,-46,58
1.3941e+15,5,3.3022e+09,2.5656e+09,1035,-42,58
1.3941e+15,5,3.3022e+09,2.5656e+09,1031,-46,58
1.3941e+15,5,3.3022e+09,2.5656e+09,1031,-46,62
1.3941e+15,5,3.3022e+09,2.5656e+09,1039,-42,58
1.3941e+15,5,3.3022e+09,2.5656e+09,1039,-42,54
1.3941e+15,5,3.3022e+09,2.5656e+09,1039,-42,58
1.3941e+15,5,3.3022e+09,2.5656e+09,1042,-42,54
1.3941e+15,5,3.3022e+09,2.5656e+09,1031,-46,50
1.3941e+15,5,3.3022e+09,2.5656e+09,1046,-50,50
1.3941e+15,5,3.3022e+09,2.5656e+09,1058,-54,50
1.3941e+15,5,3.3022e+09,2.5656e+09,1042,-50,54
1.3941e+15,5,3.3022e+09,2.5656e+09,1035,-54,58
1.3941e+15,5,3.3022e+09,2.5656e+09,1035,-62,54
1.3941e+15,5,3.3022e+09,2.5656e+09,1039,-58,58
1.3941e+15,5,3.3022e+09,2.5656e+09,1039,-54,58
1.3941e+15,5,3.3022e+09,2.5656e+09,1039,-54,58
1.3941e+15,5,3.3022e+09,2.5656e+09,1031,-54,58
1.3941e+15,5,3.3022e+09,2.5656e+09,1050,-46,54
1.3941e+15,5,3.3022e+09,2.5656e+09,1054,-42,54
1.3941e+15,5,3.3022e+09,2.5656e+09,1054,-42,54
1.3941e+15,5,3.3022e+09,2.5656e+09,1050,-46,58
1.3941e+15,5,3.3022e+09,2.5656e+09,1054,-46,58
1.3941e+15,5,3.3022e+09,2.5656e+09,1042,-42,62
1.3941e+15,5,3.3022e+09,2.5656e+09,1015,-39,54
1.3941e+15,5,3.3022e+09,2.5656e+09,1031,-39,50
1.3941e+15,5,3.3022e+09,2.5656e+09,1042,-42,58
1.3941e+15,5,3.3022e+09,2.5656e+09,1027,-46,58
1.3941e+15,5,3.3022e+09,2.5656e+09,1015,-50,58
1.3941e+15,5,3.3022e+09,2.5656e+09,1042,-58,62
1.3941e+15,5,3.3022e+09,2.5656e+09,1035,-54,54
1.3941e+15,5,3.3022e+09,2.5657e+09,1054,-54,54
1.3941e+15,5,3.3022e+09,2.5657e+09,1058,-50,58
1.3941e+15,5,3.3022e+09,2.5657e+09,1058,-54,66
1.3941e+15,5,3.3022e+09,2.5657e+09,1054,-50,62
1.3941e+15,5,3.3022e+09,2.5657e+09,1046,-50,62
1.3941e+15,5,3.3022e+09,2.5657e+09,1050,-50,66
1.3941e+15,5,3.3022e+09,2.5657e+09,1042,-50,58
1.3941e+15,5,3.3022e+09,2.5657e+09,1019,-46,58
1.3941e+15,5,3.3022e+09,2.5657e+09,1023,-46,58
1.3941e+15,5,3.3022e+09,2.5657e+09,1015,-42,54
1.3941e+15,5,3.3022e+09,2.5657e+09,1031,-42,62
1.3941e+15,5,3.3022e+09,2.5657e+09,1031,-42,62
1.3941e+15,5,3.3022e+09,2.5657e+09,1035,-46,58
1.3941e+15,5,3.3022e+09,2.5657e+09,1042,-46,58
1.3941e+15,5,3.3022e+09,2.5657e+09,1035,-46,54
1.3941e+15,5,3.3022e+09,2.5657e+09,1054,-54,50
1.3941e+15,5,3.3022e+09,2.5657e+09,1054,-50,54
1.3941e+15,5,3.3022e+09,2.5657e+09,1050,-50,54
1.3941e+15,5,3.3022e+09,2.5657e+09,1046,-50,54
1.3941e+15,5,3.3022e+09,2.5657e+09,1054,-50,58
1.3941e+15,5,3.3022e+09,2.5657e+09,1031,-50,58
1.3941e+15,5,3.3022e+09,2.5657e+09,1039,-54,58
1.3941e+15,5,3.3022e+09,2.5657e+09,1027,-50,58
1.3941e+15,5,3.3022e+09,2.5657e+09,1015,-42,54
1.3941e+15,5,3.3022e+09,2.5657e+09,1031,-39,54
1.3941e+15,5,3.3022e+09,2.5657e+09,1031,-39,54
1.3941e+15,5,3.3022e+09,2.5657e+09,1035,-42,58
1.3941e+15,5,3.3022e+09,2.5657e+09,1031,-42,54
1.3941e+15,5,3.3022e+09,2.5657e+09,1054,-42,50
1.3941e+15,5,3.3022e+09,2.5657e+09,1050,-46,58
1.3941e+15,5,3.3022e+09,2.5657e+09,1046,-46,58
1.3941e+15,5,3.3022e+09,2.5657e+09,1046,-46,54
1.3941e+15,5,3.3022e+09,2.5657e+09,1058,-46,50
1.3941e+15,5,3.3022e+09,2.5657e+09,1035,-50,54
1.3941e+15,5,3.3022e+09,2.5657e+09,1042,-50,54
1.3941e+15,5,3.3022e+09,2.5657e+09,1023,-54,54
1.3941e+15,5,3.3022e+09,2.5657e+09,1027,-54,62
1.3941e+15,5,3.3022e+09,2.5657e+09,1019,-54,62
1.3941e+15,5,3.3022e+09,2.5657e+09,1035,-50,58
1.3941e+15,5,3.3022e+09,2.5657e+09,1039,-50,54
1.3941e+15,5,3.3022e+09,2.5657e+09,1042,-46,54
1.3941e+15,5,3.3022e+09,2.5657e+09,1031,-46,54
1.3941e+15,5,3.3023e+09,2.5657e+09,1039,-46,54
1.3941e+15,5,3.3023e+09,2.5657e+09,1027,-46,50
1.3941e+15,5,3.3023e+09,2.5657e+09,1023,-50,50
1.3941e+15,5,3.3023e+09,2.5657e+09,1019,-50,50
1.3941e+15,5,3.3023e+09,2.5657e+09,1023,-50,54
1.3941e+15,5,3.3023e+09,2.5657e+09,1019,-54,58
1.3941e+15,5,3.3023e+09,2.5657e+09,1042,-58,58
1.3941e+15,5,3.3023e+09,2.5657e+09,1042,-54,62
1.3941e+15,5,3.3023e+09,2.5657e+09,1039,-54,58
1.3941e+15,5,3.3023e+09,2.5657e+09,1046,-54,50
1.3941e+15,5,3.3023e+09,2.5657e+09,1066,-50,54
1.3941e+15,5,3.3023e+09,2.5657e+09,1066,-50,62
1.3941e+15,5,3.3023e+09,2.5657e+09,1058,-50,62
1.3941e+15,5,3.3023e+09,2.5657e+09,1039,-50,54
1.3941e+15,5,3.3023e+09,2.5657e+09,1031,-46,54
1.3941e+15,5,3.3023e+09,2.5657e+09,1035,-42,58
1.3941e+15,5,3.3023e+09,2.5657e+09,1015,-42,58
1.3941e+15,5,3.3023e+09,2.5657e+09,1019,-46,58
1.3941e+15,5,3.3023e+09,2.5657e+09,1019,-42,62
1.3941e+15,5,3.3023e+09,2.5657e+09,1027,-50,66
1.3941e+15,5,3.3023e+09,2.5657e+09,1019,-50,62
1.3941e+15,5,3.3023e+09,2.5657e+09,1039,-54,58
1.3941e+15,5,3.3023e+09,2.5657e+09,1042,-54,58
1.3941e+15,5,3.3023e+09,2.5657e+09,1031,-54,58
1.3941e+15,5,3.3023e+09,2.5657e+09,1058,-54,54
1.3941e+15,5,3.3023e+09,2.5657e+09,1058,-54,54
1.3941e+15,5,3.3023e+09,2.5657e+09,1050,-46,50
1.3941e+15,5,3.3023e+09,2.5657e+09,1058,-46,54
1.3941e+15,5,3.3023e+09,2.5657e+09,1035,-50,58
1.3941e+15,5,3.3023e+09,2.5657e+09,1042,-50,58
1.3941e+15,5,3.3023e+09,2.5657e+09,1019,-46,62
1.3941e+15,5,3.3023e+09,2.5657e+09,1015,-42,62
1.3941e+15,5,3.3023e+09,2.5657e+09,1019,-46,58
1.3941e+15,5,3.3023e+09,2.5657e+09,1023,-46,54
1.3941e+15,5,3.3023e+09,2.5657e+09,1027,-46,54
1.3941e+15,5,3.3023e+09,2.5657e+09,1019,-42,54
1.3941e+15,5,3.3023e+09,2.5657e+09,1042,-50,54
1.3941e+15,5,3.3023e+09,2.5657e+09,1031,-50,50
1.3941e+15,5,3.3023e+09,2.5657e+09,1054,-50,54
1.3941e+15,5,3.3023e+09,2.5657e+09,1058,-46,54
1.3941e+15,5,3.3023e+09,2.5657e+09,1050,-50,54
